model_name,data_file,trained_at,training_duration,num_layers,layer_sizes,learning_rate,epochs,batch_size,test_size,num_features,num_outputs,mae,rmse,r2,mape,max_error,median_ae,val_loss_best,best_epoch,inference_time_ms,activation,loss_function,optimizer,dropout_rate,early_stopping,batch_norm
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_060315,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:03:15,386.394643,5,"[632, 568, 1816, 1816, 264]",0.0009533100713384,80,4,0.2,13,1,0.0138391727522836,0.0183731372838274,0.9969574826617916,0.7156295983250165,0.0670880833435059,0.0108813805389405,0.0135237490758299,25,0.4603232162586156,gelu,mae,AdamW,1.915336365319468e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_060423,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:04:23,67.489412,4,"[536, 712, 280, 1768]",0.0004579619607087,80,4,0.2,13,1,0.0305093111598318,0.0549958706123618,0.9727399539785276,1.750807093956794,0.4713117684173584,0.0192997780609129,0.0333024784922599,14,0.458884066429691,gelu,mae,AdamW,0.0121483301373862,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_060509,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:05:09,44.504543,5,"[696, 680, 232, 1880, 488]",0.0006726458596302,400,32,0.2,13,1,0.0156252582170652,0.0344590683943724,0.9892977895752144,0.943601837596751,0.3527623163986206,0.0081228110122679,0.0184592772275209,40,0.4779251589291338,gelu,mae,AdamW,0.0079494972707832,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_060849,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:08:49,219.516264,5,"[600, 456, 296, 1928, 568]",0.000367719333629,140,4,0.2,13,1,0.0099665351302381,0.0140837800646881,0.9982122578058568,0.5032614775626223,0.0712363999176024,0.0073285448265075,0.0002260991896037,31,0.3878742024518442,gelu,mse,Nadam,0.0146672106114018,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061100,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:11:00,131.209031,4,"[488, 536, 376, 1672]",0.0007663662839027,80,4,0.2,13,1,0.0234640654890779,0.0491283326984652,0.9782464333632775,1.4003548633416203,0.3432139958190918,0.0120572108459471,0.024845378473401,36,0.3798219604768614,swish,mae,AdamW,0.0072971328002061,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061247,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:12:47,105.92107,3,"[568, 632, 328]",0.000589183047926,80,4,0.2,13,1,0.0065069819614161,0.0107756406646079,0.9989534677341948,0.3676964857590077,0.0618287714767455,0.0042831838607786,0.0066669741645455,42,0.3152545811473459,gelu,mae,Nadam,0.0003983371138565,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061334,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:13:34,47.04677,3,"[552, 648, 328]",0.0005818013073935,80,4,0.2,13,1,0.0311930383581355,0.0668610517741126,0.9597085562324092,1.9396663695016896,0.5378823577117919,0.0150814524841309,0.0350696258246898,12,0.2641673537268155,gelu,mae,Nadam,0.0207175629545784,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061532,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:15:32,117.708925,5,"[456, 760, 392, 1592, 424]",5.013901693315537e-05,80,16,0.2,13,1,0.0246534408732428,0.0430309791945445,0.9833110551598389,1.3994618763149629,0.2969256388473511,0.0161384721374511,0.0011244419729337,74,0.4528523355290509,gelu,huber,Nadam,0.0082606423286102,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061731,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:17:31,118.73264,3,"[632, 568, 296]",0.0004832175798663,80,4,0.2,13,1,0.0084979183247469,0.0182114091197907,0.9970108099810928,0.5032597789434992,0.194673754043579,0.0043110972213744,0.0099900476634502,51,0.2728527870731077,gelu,mae,Nadam,0.0004740264109998,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_061910,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:19:10,98.406007,3,"[568, 584, 312]",0.0004229612462203,80,4,0.2,13,1,0.0111394683583577,0.0193706502460122,0.9966181462617036,0.6375704237009362,0.1246522414016724,0.0057978939819334,0.0126305865123867,40,0.2872762472733207,gelu,mae,Nadam,0.0079238411017434,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_062058,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:20:58,107.465511,3,"[520, 488, 344]",0.000621630801654,80,4,0.2,13,1,0.0051598293209766,0.0074434763313545,0.9995006350629012,0.272786902028262,0.0360532515716551,0.0036800046920775,0.0050085457041859,53,0.2566878346429355,gelu,mae,Nadam,0.0004578441312441,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_062420,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:24:20,201.532646,3,"[536, 504, 1176]",0.0006371726401216,80,4,0.2,13,1,0.0055807694835939,0.0078738458315556,0.9994412207944456,0.304941309370606,0.0344650393676757,0.0041765476226807,0.0058030309155583,70,0.316266996273096,gelu,mae,Nadam,6.291630233157443e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_062513,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:25:13,52.680311,2,"[520, 488]",0.0006617571643548,80,4,0.2,13,1,0.0127427298886534,0.0240880023575415,0.9947704057838396,0.7352162214559641,0.196308947868347,0.0068760467529296,0.0153642296791076,30,0.231115282445714,gelu,mae,Nadam,0.0003683376924796,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_062713,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:27:13,120.103696,3,"[520, 520, 1224]",0.0008056424642083,80,4,0.2,13,1,0.0107539988889556,0.0161473709605892,0.9976499880707264,0.5518507439819403,0.1653524211120605,0.008297512435913,0.0100628426298499,34,0.4905527052672013,gelu,mae,Nadam,0.0008861724141866,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_062926,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:29:26,132.337477,3,"[568, 440, 1304]",0.0006103607642167,80,4,0.2,13,1,0.0080861867707708,0.0136570571142596,0.9983189498377398,0.4266064053726365,0.171742393989563,0.006383074798584,0.0084642134606838,42,0.2873984799868818,gelu,mae,Nadam,0.0005330570098156,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063018,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:30:18,51.216621,2,"[568, 440]",0.0010011902673599,40,4,0.2,13,1,0.0179258788873838,0.0366441315204359,0.9878974945179008,1.0555617865733506,0.328679659538269,0.010494627418518,0.0191973987966775,39,0.2207362997359123,gelu,mae,Nadam,0.0068949735952595,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063315,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:33:15,177.086779,3,"[488, 472, 1368]",0.0006284000656435,80,4,0.2,13,1,0.0078133220865415,0.0134223055783862,0.9983762443864596,0.4225221737564523,0.150398522491455,0.005434090538025,0.0075998925603926,61,0.3123067427372586,relu,mae,Nadam,0.001072615016627,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063450,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:34:50,94.335787,3,"[584, 504, 1080]",0.0008193676044895,80,4,0.2,13,1,0.0119492695149822,0.0174618576982486,0.997251806481406,0.6310219722563697,0.1690128862762452,0.0087128697586058,0.0117473965510725,28,0.2654872942661893,relu,mae,Nadam,0.0001395617900238,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063617,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:36:17,87.018772,3,"[424, 552, 248]",0.000697065517767,60,4,0.2,13,1,0.0053907266683855,0.0097843676305081,0.9991371566704904,0.2598622928705101,0.1623830340957641,0.0039601517868042,0.0058455830439925,47,0.2409357955490333,relu,mae,Nadam,0.0001415167614116,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063619,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:36:19,1.455874,2,"[472, 552]",0.00069345991148,5,256,0.2,13,1,0.1887471912157362,0.2780253879635112,0.3033168087598795,10.164762648806162,1.0860061419677731,0.1125763020324706,0.2145117670297622,4,0.2310168052065199,relu,mae,Nadam,0.0075692759917646,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_063827,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:38:27,127.95173,3,"[408, 488, 1416]",0.0008774394502422,60,4,0.2,13,1,0.0102840049027014,0.0205314229981901,0.9962006918182896,0.5135357495318884,0.3520160702514647,0.0076367866134642,0.0105501776561141,40,0.2944158471148947,relu,mae,Nadam,0.000851254463612,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064020,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:40:20,111.874294,3,"[376, 456, 1304]",0.0006455093313299,60,4,0.2,13,1,0.0152575334962209,0.0311295778909242,0.9912660060808434,0.7965159564961447,0.4082564580535888,0.0107385821914671,0.0144407963380217,38,0.3159611985303354,relu,mae,Nadam,0.0144181098672474,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064201,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:42:01,101.053222,3,"[424, 536, 1256]",0.0007513534245942,60,4,0.2,13,1,0.0135169150033895,0.0311940319249635,0.9912298010330042,0.741963055625066,0.3825521119308472,0.0087928633117677,0.012346745468676,30,0.2703286599421847,relu,mae,Nadam,0.0064148028299839,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064212,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:42:12,11.0464,3,"[488, 568, 1128]",0.0005726810219103,80,64,0.2,13,1,0.2094163475596731,0.2724966469285494,0.3307494343579655,10.385813211559467,1.035383022003174,0.1653641553497313,0.2070844173431396,13,0.5228562631468842,relu,mae,Nadam,0.0143701758237966,True,True
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064250,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:42:50,37.419212,2,"[536, 488]",0.0010514098635787,80,4,0.2,13,1,0.0184197222377943,0.033334746499703,0.989984774430229,1.057841571021044,0.2722395955276488,0.011367095527649,0.0211425665766,19,0.2293832924055016,relu,mae,Nadam,0.0006734546623174,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064419,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:44:19,88.757658,3,"[504, 376, 1400]",0.0006114593834056,80,4,0.2,13,1,0.0155337502599799,0.039331153527774,0.986057527732958,0.796687589672495,0.5468792975616454,0.0093558708953855,0.0153310904279351,30,0.2593765224235645,relu,mae,Nadam,0.0078612312962214,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064513,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:45:13,53.541352,2,"[456, 424]",0.0004686109149961,80,4,0.2,13,1,0.022884951862736,0.0368671323587935,0.9877497447501068,1.2440721459828548,0.2379746585845947,0.0157005950927733,0.0239896476268768,39,0.2025244892507359,relu,mae,Nadam,0.0194703992575458,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064627,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:46:27,73.75291,3,"[584, 584, 1304]",0.0007327540660349,60,4,0.2,13,1,0.0316257561186085,0.0604002808961071,0.9671190513950576,1.8217257298076224,0.459097891921997,0.018542644958496,0.0280970744788646,15,0.258273404577504,tanh,mae,Nadam,0.0072750365523124,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064810,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:48:10,102.593069,3,"[536, 504, 1496]",0.0005426859293427,80,4,0.2,13,1,0.0182540867989305,0.0417998833639,0.9842523207121702,0.9321558674746708,0.4822687648391723,0.0108655384826661,0.0169354993849992,26,0.2595497214275857,relu,mae,Nadam,0.0008235879110622,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064840,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:48:40,29.641172,2,"[424, 536]",0.0008794630592985,400,4,0.2,13,1,0.0201826594485407,0.0413588866710566,0.98458284989617,1.2328058988356796,0.2716884892272948,0.0096358335876463,0.0229503791779279,15,0.2756248349728791,gelu,mae,Nadam,0.0001503853706116,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_064856,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:48:56,15.852495,3,"[600, 456, 1400]",0.0002856849033185,80,128,0.2,13,1,0.0513698468435674,0.1359754322778236,0.8333569069525213,3.586922768843312,0.5945070495605469,0.0175469924545288,0.0623366236686706,42,0.3144408481708471,gelu,mae,Nadam,0.0132458855531091,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065035,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:50:35,97.903903,3,"[488, 600, 1288]",0.0005004102613433,200,4,0.2,13,1,0.0212532957379023,0.0414877881799722,0.9844866001694684,1.2427252191382236,0.3900851952362061,0.0115995226287843,0.0219280496239662,22,0.3603005754774895,gelu,mae,Nadam,0.0224942279905305,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065125,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:51:25,49.740092,3,"[552, 552, 248]",0.0006443343062692,350,4,0.2,13,1,0.022475609786856,0.040304151205473,0.9853591604721578,1.2603365140291525,0.2221900603294373,0.0125653747367857,0.0268817786127328,24,0.2583230751148168,gelu,mae,RMSprop,0.0135235530981424,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065346,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:53:46,140.951522,3,"[520, 472, 1544]",0.0004197875664954,260,4,0.2,13,1,0.0156306559553008,0.0288331197381849,0.9925071042082813,0.8993269981387676,0.2070888577651977,0.0087764676284789,0.0171081908047199,39,0.3172159194946289,swish,mae,Nadam,0.0068983613512252,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065402,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:54:02,15.059192,4,"[600, 520, 1352, 1944]",0.0007721865638824,10,32,0.2,13,1,0.0552688836982975,0.1158282371668214,0.8790807861353792,3.5619401551470613,0.5536658337783813,0.0231649017715454,0.0630686804652214,6,0.4104345604993295,gelu,mae,Nadam,0.0004889775250579,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065512,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:55:12,69.677993,2,"[680, 600]",0.0005789768758944,80,4,0.2,13,1,0.018858239988244,0.0254470622799431,0.9941636446400915,0.9892655837155504,0.221121817703247,0.0168304475402831,0.0202047731727361,31,0.2686195615409076,gelu,mae,Nadam,0.0148003767898914,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_065810,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 06:58:10,177.893466,4,"[440, 440, 1176, 1864]",0.000484447496524,80,4,0.2,13,1,0.0260988994305375,0.0526208521699016,0.9750435863377188,1.6322572487980045,0.3094828834533691,0.0127665985870359,0.0300094597041606,14,0.3527545410653819,gelu,mae,Nadam,8.975116488224187e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070012,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:00:12,121.400116,6,"[552, 344, 264, 1928, 728, 440]",0.0012325335226717,20,4,0.2,13,1,0.0514297838830256,0.0993818868911763,0.9109813717084516,2.886351782614794,0.7278502284240722,0.034662728767395,0.0596448741853237,13,0.3588860449583634,relu,mae,Nadam,0.0237726753088477,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070133,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:01:33,80.836762,4,"[488, 632, 1032, 1736]",0.0003326419472423,220,16,0.2,13,1,0.0218869653783328,0.0416707199331006,0.9843494923552184,1.2927418506602049,0.2917319416809081,0.0124199193572998,0.0234104916453361,30,0.3691704376884128,gelu,mae,Nadam,0.0077345647408383,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070349,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:03:49,134.945702,3,"[664, 552, 280]",0.000653861889873,80,4,0.2,13,1,0.0099346414157618,0.0123284556320059,0.9986301160583368,0.4702958960853874,0.0509960255432129,0.008824701309204,0.0084910430014133,59,0.3435158211251964,gelu,mae,Nadam,0.012906062637889,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070553,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:05:53,123.989414,4,"[616, 488, 232, 760]",0.0009064824666317,180,4,0.2,13,1,0.0082586008561866,0.01098037255155,0.9989133227561467,0.4188332229637894,0.0354977336502075,0.0060353192138671,0.0079708052799105,49,0.2879431282264598,gelu,mae,Nadam,0.0074747955252913,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070748,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:07:48,114.328305,4,"[1672, 408, 232, 792]",0.0009406222108352,180,4,0.2,13,1,0.0143257536772714,0.0207779120007573,0.9961089194006676,0.7008434838237908,0.1936259618377684,0.0108627342605591,0.0129192685708403,29,0.4363979982293171,gelu,mae,Nadam,0.0197405486986471,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_070843,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:08:43,54.96216,4,"[616, 488, 168, 360]",0.0004315564614306,180,4,0.2,13,1,0.0183056491572614,0.034876859334273,0.989036703463627,1.0476058493598106,0.2126495625305176,0.0093394440078734,0.0206580329686403,20,0.2866802008255668,gelu,mae,Nadam,0.0091340964757888,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071053,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:10:53,129.349396,3,"[712, 456, 1192]",0.0005496147079879,180,4,0.2,13,1,0.110127501283383,0.1399086805780878,0.8235767803421358,5.652134506870373,0.4866854009246826,0.0890992460632325,0.0096245724707841,33,0.445997801379881,gelu,huber,Nadam,0.0275717080802139,True,True
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071217,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:12:17,83.874312,4,"[648, 424, 248, 936]",0.0003720232081213,80,4,0.2,13,1,0.014761400358124,0.0351699428883481,0.9888516717441708,0.9274951984832778,0.2429080849838256,0.0059571492004395,0.0129089578986167,29,0.3567407096641651,gelu,mae,Nadam,6.94450532333581e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071229,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:12:29,11.533831,2,"[584, 376]",0.000475160951168,140,256,0.2,13,1,0.0405705890520068,0.1158339172925462,0.8790689262781448,2.935273588200266,0.540153652305603,0.010037031326294,0.0521806925535202,78,0.2597125544064287,gelu,mae,Nadam,0.0150614820023172,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071351,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:13:51,80.986999,3,"[520, 520, 296]",0.0008383888589299,180,4,0.2,13,1,0.0143858853691211,0.0198698614418327,0.9964415890749566,0.7491028214577474,0.1267462884902954,0.0111944544601439,0.0175489019602537,37,0.2872231213942818,gelu,mae,Nadam,0.0084967866855468,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071707,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:17:07,196.031057,4,"[456, 488, 1352, 1000]",0.0010722098718617,80,4,0.2,13,1,0.0140822183500511,0.017807895513251,0.9971418065527364,0.6600190661241901,0.0649267832946778,0.0116862440109253,0.0117818918079137,24,0.4204161789106286,gelu,mae,Nadam,0.0186885914434028,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_071814,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:18:14,65.52885,12,"[376, 584, 328, 472, 168, 1160, 616, 136, 1848, 1816, 1144, 1416]",0.0006715989073923,80,64,0.2,13,1,0.100354209746416,0.159520500473852,0.7706496386925024,5.7179062163246686,0.7895428663635253,0.0677511964797974,0.1097253710031509,24,0.715329595234083,tanh,mae,Nadam,0.0081111520593099,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_072013,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:20:13,118.689228,6,"[600, 296, 216, 1544, 248, 1992]",0.0002789153059522,80,4,0.2,13,1,0.0295872297131842,0.0549506451854515,0.9727847697181105,1.724672102090816,0.3323383118438721,0.0171519816207885,0.0320338048040866,17,0.4115264484847801,gelu,mae,Nadam,0.007070682081193,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250526_072149,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-26 07:21:49,95.438191,3,"[552, 616, 280]",0.0005562467483404,300,4,0.2,13,1,0.0142810014676356,0.028618918601351,0.992618020064136,0.6941225202042788,0.3876635946273803,0.0107622373580931,0.014335723593831,39,0.2552542997443157,relu,mae,Nadam,0.0148476944003159,True,False
